CHEMBL2842,CHEMBL3650,CHEMBL1957
0.7046010425281691,0.7288889854669249,0.6753698060159601
0.3652344503771233,0.4727214047015978,0.4909718550647947
0.7042077232689271,0.7124158859108969,0.7291227811668948
0.5737111592561922,0.5573249308513175,0.6229977699866731
0.7539781002216649,0.75982766303832,0.767146239134172
0.7525190045866602,0.7626321738202789,0.7734870323436116
