CHEMBL2842,CHEMBL267,CHEMBL1957
0.8238944901736247,0.7471819908794866,0.8556839927388745
0.6963949755258774,0.6583176700134603,0.789630117266931
0.8506417243287634,0.828559395339424,0.8828404993022103
0.8158313347476209,0.7902267493717011,0.8543428533740987
0.8506525345155058,0.8525353257434111,0.8797347430299519
0.838740022016486,0.8313233916055462,0.8708104082976145
