CHEMBL2842,CHEMBL267,CHEMBL1957
0.4621281905141333,0.614682844131761,0.5257998558464441
0.5923748054247993,0.7555581188229317,0.608566820111962
0.43123249909168143,0.5711776053089496,0.4624467555149657
0.47150359184208634,0.643190817852583,0.48337784314441984
0.4479447703588249,0.5291279524553726,0.45120573266135666
0.48464085585118655,0.549875677259876,0.4660015089528067
