CHEMBL2842,CHEMBL267,CHEMBL1957
0.6418773587069718,0.8795450921662026,0.7181078561567604
0.7800763145869825,0.9822983686538818,0.7971153366665545
0.5972295915187301,0.7751069305481559,0.6287735032218795
0.6388993668355257,0.8294896769144212,0.6453187830223057
0.6357152920925375,0.7085836492019458,0.6229645217769085
0.6735380610326648,0.7262837587016495,0.6367337235475387
